250  0.00016
500  0.000574
750  0.001286
1000  0.002354
1250  0.00433
1500  0.006125
1750  0.00563
2000  0.007883
2250  0.009481
2500  0.011743
2750  0.0143
3000  0.017305
3250  0.025845
3500  0.026916
3750  0.028183
4000  0.034732
4250  0.04139
4500  0.042581
4750  0.049051
5000  0.055353
5250  0.060875
5500  0.067833
5750  0.073975
6000  0.080507
6250  0.089747
