250  2.4e-05
500  5.2e-05
750  0.000119
1000  0.000108
1250  0.00014
1500  0.00017
1750  0.000197
2000  0.000305
2250  0.000254
2500  0.000245
2750  0.000274
3000  0.000307
3250  0.000336
3500  0.000359
3750  0.000364
4000  0.000402
4250  0.00045
4500  0.00044
4750  0.000467
5000  0.000519
5250  0.000633
5500  0.000546
5750  0.000577
6000  0.000626
6250  0.00062
