250  3.2e-05
500  6.6e-05
750  0.000136
1000  0.000138
1250  0.00017
1500  0.000178
1750  0.000166
2000  0.000194
2250  0.000221
2500  0.000248
2750  0.0003
3000  0.000304
3250  0.000314
3500  0.00033
3750  0.000353
4000  0.000435
4250  0.000403
4500  0.000435
4750  0.000457
5000  0.000528
5250  0.000512
5500  0.000531
5750  0.00057
6000  0.00059
6250  0.000624
